payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
5409649,92299568,20,0,VOUCHER,PAID
5409656,92299727,121.7,3.29,ONLINE,PAID
5409657,92299728,190.6,5.15,ONLINE,PAID
5409658,92299728,10,0,VOUCHER,PAID
5409659,92299730,44.99,0.67,ONLINE,PAID
5409661,92299797,71.8,1.94,ONLINE,PAID
5409667,92299828,91.35,2.47,ONLINE,PAID
5409668,92299866,198.6,5.36,ONLINE,PAID
5409669,92299904,154.15,4.16,ONLINE,PAID
5409670,92299906,69.99,1.05,ONLINE,PAID
5409675,92299974,101.7,2.75,ONLINE,PAID
5409680,92300021,75.9,1.06,ONLINE,PAID
5409682,92300042,91.8,2.48,ONLINE,PAID
5409684,92300062,59.8,0.9,ONLINE,PAID
5409686,92300070,180.6,4.88,ONLINE,PAID
5409692,92300128,175.6,4.74,ONLINE,PAID
5409694,92300158,44.79,0.67,ONLINE,PAID
5409695,92300162,201.6,5.44,ONLINE,PAID
5409697,92300164,57.8,1.56,ONLINE,PAID
5409699,92300187,88.8,1.33,ONLINE,PAID
5409704,92300227,15.01,0.23,STORE_DIRECT_PAYMENT,PAID
5409707,92300284,85.89,1.72,ONLINE,PAID
5409714,92300356,143.7,3.88,ONLINE,PAID
5409715,92300356,8,0,VOUCHER,PAID
5409716,92300359,118.05,3.19,ONLINE,PAID
5409722,92300409,60.8,1.64,ONLINE,PAID
5409725,92300416,124.3,1.86,ONLINE,PAID
5409726,92300421,62,0.93,ONLINE,PAID
5409728,92300429,40.11,0.6,ONLINE,PAID
5409729,92300443,128.04,1.92,ONLINE,PAID
5409730,92300457,82.7,1.24,ONLINE,PAID
5409735,92287071,42,0.59,DEBIT_STORE,PAID
5409737,92287071,41,0.57,CREDIT_STORE,PAID
5409738,92300532,66.9,1,ONLINE,PAID
5409739,92300541,89.7,1.79,ONLINE,PAID
5409741,92287071,34.45,0.48,DEBIT_STORE,PAID
5409754,92300848,27.2,0.38,ONLINE,PAID
5409755,92300848,12,0,VOUCHER,PAID
5409758,92291195,29.9,0.45,DEBIT,PAID
5409768,92301078,151.15,2.12,ONLINE,PAID
5409769,92301129,130.2,3.52,ONLINE,PAID
5409770,92301150,183.8,4.96,ONLINE,PAID
5409771,92301156,50,0.65,ONLINE,PAID
5409772,92288556,97.7,1.37,DEBIT_STORE,PAID
5409773,92301175,38.7,0.58,ONLINE,PAID
5409776,92301204,67.7,1.02,ONLINE,PAID
5409778,92301225,105.7,2.85,ONLINE,PAID
5409781,92301262,164.6,4.44,ONLINE,PAID
5409782,92301262,10,0,VOUCHER,PAID
5409791,92301397,71.8,1.94,ONLINE,PAID
5409796,92301483,22.9,0.34,ONLINE,PAID
5409797,92301483,10,0,VOUCHER,PAID
5409801,92301534,16,0,VOUCHER,PAID
5409807,92301588,199.75,5.39,ONLINE,PAID
5409808,92301590,169.85,4.59,ONLINE,PAID
5409809,92301591,176.6,2.47,ONLINE,PAID
5409810,92301591,10,0,VOUCHER,PAID
5409811,92301607,97.4,1.46,ONLINE,PAID
5409817,92301738,106.21,1.59,ONLINE,PAID
5409827,92301872,106.7,2.88,ONLINE,PAID
5409828,92301873,66.4,1.79,ONLINE,PAID
5409829,92301892,120.7,3.26,ONLINE,PAID
5409830,92301892,20,0,VOUCHER,PAID
5409833,92301904,58.7,0.88,ONLINE,PAID
5409836,92301965,134.3,3.63,ONLINE,PAID
5409837,92301966,176.1,4.75,ONLINE,PAID
5409840,92301993,34.9,0.52,ONLINE,PAID
5409842,92302025,126.7,3.42,ONLINE,PAID
5409843,92302025,10,0,VOUCHER,PAID
5409844,92302027,155.8,4.21,ONLINE,PAID
5409845,92302028,256.4,6.92,ONLINE,PAID
5409853,92302100,161.6,4.36,ONLINE,PAID
5409857,92302108,16.9,0.25,ONLINE,PAID
5409858,92302108,10,0,VOUCHER,PAID
5409861,92271079,66.8,1,DEBIT_STORE,PAID
5409868,92302271,196.7,5.31,ONLINE,PAID
5409871,92294953,17.8,0.27,DEBIT,PAID
5409875,92302338,83.6,1.25,ONLINE,PAID
5409876,92302369,26.95,0.4,ONLINE,PAID
5409877,92276500,40,0.6,DEBIT_STORE,PAID
5409878,92302373,71.4,1.93,ONLINE,PAID
5409879,92302372,111.7,3.02,ONLINE,PAID
5409882,92276500,20,0.3,DEBIT_STORE,PAID
5409884,92302398,40.4,0.61,ONLINE,PAID
5409890,92276500,20,0.3,DEBIT_STORE,PAID
5409892,92302475,162.15,2.42,ONLINE,PAID
5409894,92302477,108.2,2.92,ONLINE,PAID
5409897,92302504,31.3,0.47,ONLINE,PAID
5409898,92302530,49.7,0.75,ONLINE,PAID
5409901,92281971,180.7,0,MEAL_BENEFIT,PAID
5409902,92302548,83.3,2.25,ONLINE,PAID
5409905,92302569,15.9,0.24,ONLINE,PAID
5409906,92302569,10,0,VOUCHER,PAID
5409907,92302576,33.8,0.51,ONLINE,PAID
5409910,92302609,32.9,0.49,ONLINE,PAID
5409911,92302615,154.7,2.32,ONLINE,PAID
5409913,92302631,61.7,0.93,ONLINE,PAID
5409915,92302634,139.9,2.8,STORE_DIRECT_PAYMENT,PAID
5409917,92302653,130.7,3.53,ONLINE,PAID
5409924,92302724,129.2,3.49,ONLINE,PAID
5409928,92302782,258.1,6.97,ONLINE,PAID
5409929,92302782,10,0,VOUCHER,PAID
5409931,92302785,28.4,0.43,ONLINE,PAID
5409935,92302815,103.3,2.79,ONLINE,PAID
5409936,92302815,10,0,VOUCHER,PAID
5409939,92302852,60.92,0.91,ONLINE,PAID
5409941,92302889,341,9.21,ONLINE,PAID
5409947,92302939,122.9,1.72,ONLINE,PAID
5409950,92302954,64.7,0.97,ONLINE,PAID
5409951,92302954,10,0,VOUCHER,PAID
5409952,92303025,85.4,1.2,ONLINE,PAID
5409956,92303063,139.5,3.77,ONLINE,PAID
5409958,92303070,45.9,1.24,ONLINE,PAID
5409959,92303070,10,0,VOUCHER,PAID
5409960,92303094,0.01,0,VOUCHER,PAID
5409961,92303094,83.7,1.67,ONLINE,PAID
5409969,92303161,63.8,1.72,ONLINE,PAID
5409971,92303232,30,0.39,ONLINE,PAID
5409975,92303270,64.9,0.97,ONLINE,PAID
5409976,92303285,104.25,1.46,ONLINE,PAID
5409977,92303306,39.9,0.6,ONLINE,PAID
5409983,92303388,225.55,6.09,ONLINE,PAID
5409986,92303443,19.9,0.3,ONLINE,PAID
5409988,92303466,15.5,0.23,ONLINE,PAID
5409990,92303484,32.8,0.49,ONLINE,PAID
5409996,92303601,5.9,0,VOUCHER,PAID
5410000,92303704,81.7,2.21,ONLINE,PAID
5410007,92303804,56.7,0.85,ONLINE,PAID
5410012,92303855,49.4,1.33,ONLINE,PAID
5410017,92303901,31.8,0.48,ONLINE,PAID
5410018,92303919,38.8,0.58,ONLINE,PAID
5410020,92303953,351.3,9.49,ONLINE,PAID
5410021,92303968,31.8,0.48,ONLINE,PAID
5410022,92303968,10,0,VOUCHER,PAID
5410023,92303993,50.25,0.7,ONLINE,PAID
5410024,92303994,181.7,4.91,ONLINE,PAID
5410027,92304000,146.2,3.95,ONLINE,PAID
5410032,92304068,179.9,3.6,ONLINE,PAID
5410036,92304134,157.15,4.24,ONLINE,PAID
5410040,92296138,124.9,1.87,CREDIT,PAID
5410041,92304228,35.89,0.54,ONLINE,PAID
5410049,92304372,231.7,6.26,ONLINE,PAID
5410051,92304374,367.1,9.91,ONLINE,PAID
5410053,92304420,28.9,0.43,ONLINE,PAID
5410054,92304420,5,0,VOUCHER,PAID
5410056,92304453,71.4,1.93,ONLINE,PAID
5410057,92292202,87.5,1.31,DEBIT,PAID
5410059,92304523,104.25,2.81,ONLINE,PAID
5410060,92304552,121.8,3.29,ONLINE,PAID
5410067,92304645,327.6,6.55,STORE_DIRECT_PAYMENT,PAID
5410071,92304684,24.8,0.37,ONLINE,PAID
5410072,92304684,12,0,VOUCHER,PAID
5410073,92304727,59,0.89,ONLINE,PAID
5410078,92304776,41.3,0.62,ONLINE,PAID
5410083,92304822,67.8,1.02,ONLINE,PAID
5410088,92304917,42.91,0.64,ONLINE,PAID
5410091,92304932,146.75,3.96,ONLINE,PAID
5410094,92304943,91.8,2.48,ONLINE,PAID
5410096,92304989,40,0.8,ONLINE,PAID
5410099,92305002,80.6,2.18,ONLINE,PAID
5410101,92305039,31.8,0.48,ONLINE,PAID
5410103,92305156,191.2,5.16,ONLINE,PAID
5410104,92305157,44.9,0.67,ONLINE,PAID
5410109,92292417,51.17,0,MEAL_BENEFIT,PAID
5410112,92305372,0.01,0,VOUCHER_STORE,PAID
5410113,92305406,66.8,1,ONLINE,PAID
5410115,92305462,149.15,4.03,ONLINE,PAID
5410116,92305466,122.7,3.31,ONLINE,PAID
5410118,92305491,249.2,6.73,ONLINE,PAID
5410122,92305523,256.6,6.93,ONLINE,PAID
5410128,92305576,201.3,5.44,ONLINE,PAID
5410129,92305579,86.4,1.3,ONLINE,PAID
5410130,92305579,5,0,VOUCHER,PAID
5410132,92305594,213.65,5.77,ONLINE,PAID
5410136,92305626,36.9,0.55,ONLINE,PAID
5410137,92296383,51.7,0.78,PAYMENT_LINK,PAID
5410138,92305667,45.9,0.69,ONLINE,PAID
5410143,92305749,123.8,1.86,ONLINE,PAID
5410144,92305766,106.7,2.88,ONLINE,PAID
5410145,92305766,10,0,VOUCHER,PAID
5410147,92305769,29.9,0.45,ONLINE,PAID
5410148,92305769,10,0,VOUCHER,PAID
5410150,92301557,34.9,0.52,DEBIT,PAID
5410153,92305776,15.8,0.24,ONLINE,PAID
5410154,92305776,10,0,VOUCHER,PAID
5410161,92305906,12,0,VOUCHER,PAID
5410168,92305987,36.9,0.55,ONLINE,PAID
5410169,92306003,71.8,1.94,ONLINE,PAID
5410172,92306027,377.5,10.19,ONLINE,PAID
5410173,92306028,19.8,0.3,ONLINE,PAID
5410176,92306056,28.99,0.43,ONLINE,PAID
5410179,92306084,186.5,5.04,ONLINE,PAID
5410181,92306122,95.7,2.58,ONLINE,PAID
5410182,92306122,10,0,VOUCHER,PAID
5410183,92306123,139.2,3.76,ONLINE,PAID
5410185,92306171,104.7,2.83,ONLINE,PAID
5410191,92306211,141.9,2.13,ONLINE,PAID
5410195,92306333,42.85,0.6,ONLINE,PAID
5410196,92306335,13.9,0.21,ONLINE,PAID
5410197,92306335,5,0,VOUCHER,PAID
5410198,92306341,127.7,3.45,ONLINE,PAID
5410200,92306466,25.89,0.39,ONLINE,PAID
5410201,92306466,10,0,VOUCHER,PAID
5410204,92306557,96.8,2.61,ONLINE,PAID
5410206,92306586,36.8,0.55,ONLINE,PAID
5410207,92306608,61.4,0.92,ONLINE,PAID
5410209,92306631,32.9,0.49,ONLINE,PAID
5410213,92306712,273.03,4.1,ONLINE,PAID
5410216,92306930,193.75,5.23,ONLINE,PAID
5410217,92306991,281.6,7.6,ONLINE,PAID
5410220,92307042,38.3,0.57,ONLINE,PAID
5410225,92307089,124.3,1.86,ONLINE,PAID
5410227,92307132,104.25,2.81,ONLINE,PAID
5410230,92307173,57.8,0.87,ONLINE,PAID
5410231,92307173,12,0,VOUCHER,PAID
5410234,92307216,99.7,2.69,ONLINE,PAID
5410237,92307228,39.9,0.6,ONLINE,PAID
5410238,92307232,151.3,4.09,ONLINE,PAID
5410239,92307249,90.7,1.36,ONLINE,PAID
5410241,92307306,176.15,4.76,ONLINE,PAID
5410242,92307306,10,0,VOUCHER,PAID
5410243,92307309,124.25,3.35,ONLINE,PAID
5410244,92307336,96.3,2.6,ONLINE,PAID
5410247,92307363,0.01,0,ONLINE,PAID
5410248,92307381,776,15.52,ONLINE,PAID
5410249,92307393,55.8,0.84,ONLINE,PAID
5410250,92307418,26.6,0.4,ONLINE,PAID
5410258,92307502,41.8,0.63,ONLINE,PAID
5410259,92307502,10,0,VOUCHER,PAID
5410260,92307528,154.3,4.17,ONLINE,PAID
5410262,92307530,76.7,2.07,ONLINE,PAID
5410266,92307623,128.3,1.92,ONLINE,PAID
5410267,92307624,32.43,0.49,ONLINE,PAID
5410269,92307628,9.9,0,VOUCHER,PAID
5410270,92307628,64.4,1.29,ONLINE,PAID
5410271,92307634,10,0,VOUCHER,PAID
5410272,92307686,31.1,0.47,ONLINE,PAID
5410273,92307686,20,0,VOUCHER,PAID
5410276,92307768,140.6,3.8,ONLINE,PAID
5410277,92307769,136.5,3.69,ONLINE,PAID
5410279,92307846,15.9,0.24,ONLINE,PAID
5410280,92307858,41.91,0.63,ONLINE,PAID
5410283,92307874,237.05,6.4,ONLINE,PAID
5410285,92287075,40.9,0.61,DEBIT,PAID
5410288,92307926,56.7,0.79,ONLINE,PAID
5410289,92307926,12,0,VOUCHER,PAID
5410290,92307926,10,0,VOUCHER,PAID
5410291,92307928,167.05,4.51,ONLINE,PAID
5410293,92307944,30.8,0.46,ONLINE,PAID
5410295,92308034,107.5,1.4,ONLINE,PAID
5410297,92308048,9.9,0.2,VOUCHER_STORE,PAID
5410298,92308120,104.25,2.81,ONLINE,PAID
5410299,92308143,103.7,2.8,ONLINE,PAID
5410300,92308145,56.8,0.85,ONLINE,PAID
5410302,92308181,20.8,0.31,ONLINE,PAID
5410303,92308181,10,0,VOUCHER,PAID
5410306,92308205,93.85,1.41,ONLINE,PAID
5410307,92296975,149.3,2.24,DEBIT,PAID
5410311,92308263,91.8,2.48,ONLINE,PAID
5410312,92308265,366.4,9.89,ONLINE,PAID
5410313,92308271,149.7,4.04,ONLINE,PAID
5410315,92308293,40.8,0.61,ONLINE,PAID
5410316,92308295,178.7,2.68,ONLINE,PAID
5410318,92308320,121.8,3.29,ONLINE,PAID
5410320,92308348,67.6,1.01,ONLINE,PAID
5410324,92308387,54.9,0.82,ONLINE,PAID
5410329,92308431,32.4,0.49,ONLINE,PAID
5410334,92308495,25.9,0.39,ONLINE,PAID
5410335,92308495,10,0.15,ONLINE,PAID
5410336,92308549,50.8,0.76,ONLINE,PAID
5410337,92308549,5,0,VOUCHER,PAID
5410338,92308562,44.7,0.58,ONLINE,PAID
5410342,92308722,149.8,3,ONLINE,PAID
5410343,92282834,53.9,0.81,DEBIT,PAID
5410345,92308759,174.6,4.71,ONLINE,PAID
5410346,92298485,0.99,0.01,MONEY,PAID
5410350,92308787,127.3,3.44,ONLINE,PAID
5410354,92308856,127.75,3.45,ONLINE,PAID
5410356,92308858,197.95,5.34,ONLINE,PAID
5410361,92308905,149,2.98,ONLINE,PAID
5410362,92308910,83.4,1.17,ONLINE,PAID
5410363,92308913,13,0.2,ONLINE,PAID
5410366,92308935,83.85,2.26,ONLINE,PAID
5410371,92308991,184.03,2.76,ONLINE,PAID
5410374,92309000,30,0.45,ONLINE,PAID
5410375,92309020,91.8,2.48,ONLINE,PAID
5410376,92302639,88.4,1.33,CREDIT,PAID
5410377,92309042,96.05,2.59,ONLINE,PAID
5410378,92309056,48.61,0.73,ONLINE,PAID
5410380,92309060,121.6,3.28,ONLINE,PAID
5410381,92301534,4,0.06,DEBIT,PAID
5410383,92309121,80.5,1.21,ONLINE,PAID
5410384,92302095,46.39,0.7,DEBIT,PAID
5410387,92309143,33.69,0.51,ONLINE,PAID
5410388,92309143,10,0,VOUCHER,PAID
5410389,92309150,159.2,2.37,ONLINE,PAID
5410392,92301534,1.99,0.03,DEBIT,PAID
5410393,92309175,26.4,0.4,ONLINE,PAID
5410397,92309257,151.3,4.09,ONLINE,PAID
5410398,92309282,30.9,0.46,ONLINE,PAID
5410400,92309346,99.7,1.5,ONLINE,PAID
5410404,92309438,166.1,4.48,ONLINE,PAID
5410406,92309474,89.01,1.34,ONLINE,PAID
5410407,92309481,67.8,1.02,ONLINE,PAID
5410413,92309586,39.9,0.6,ONLINE,PAID
5410417,92309659,25.8,0.39,ONLINE,PAID
5410418,92309659,10,0,VOUCHER,PAID
5410423,92309715,66.9,1,ONLINE,PAID
5410424,92309765,14.9,0.22,ONLINE,PAID
5410425,92309765,5,0,VOUCHER,PAID
5410434,92309947,136.7,3.69,ONLINE,PAID
5410437,92310041,30.4,0.46,ONLINE,PAID
5410438,92310041,5,0,VOUCHER,PAID
5410440,92310143,96.8,2.61,ONLINE,PAID
5410447,92310348,29.9,0.45,ONLINE,PAID
5410448,92310363,129.9,2.6,STORE_DIRECT_PAYMENT,PAID
5410449,92310395,26.4,0.4,ONLINE,PAID
5410450,92310396,36.9,0.55,ONLINE,PAID
5410457,92310521,63.8,0.96,ONLINE,PAID
5410458,92310521,10,0,VOUCHER,PAID
5410460,92310549,155.2,4.19,ONLINE,PAID
5410464,92310563,30.5,0.46,ONLINE,PAID
5410467,92310677,136.46,2.05,ONLINE,PAID
5410476,92310806,58.8,1.59,ONLINE,PAID
5410478,92310838,122.55,1.84,ONLINE,PAID
5410482,92310893,169.9,3.4,ONLINE,PAID
5410483,92310917,153.8,4.15,ONLINE,PAID
5410484,92310919,43.98,0.66,ONLINE,PAID
5410487,92310954,172.7,4.66,ONLINE,PAID
5410490,92311009,116.9,2.34,ONLINE,PAID
5410491,92311039,98.8,2.67,ONLINE,PAID
5410492,92311042,147.02,2.21,ONLINE,PAID
5410493,92311046,29.8,0.45,ONLINE,PAID
5410495,92311061,299,5.98,ONLINE,PAID
5410508,92311392,114.2,3.08,ONLINE,PAID
5410511,92311436,48.4,0.73,ONLINE,PAID
5410512,92311436,10,0,VOUCHER,PAID
5410513,92311443,140.04,2.1,ONLINE,PAID
5410517,92311554,149.2,4.03,ONLINE,PAID
5410526,92311733,161.7,3.23,VOUCHER_STORE,PAID
5410528,92311779,39.9,0.6,ONLINE,PAID
5410529,92311782,104.8,1.57,ONLINE,PAID
5410532,92311827,27.9,0.42,ONLINE,PAID
5410533,92311840,98.99,1.98,ONLINE,PAID
5410535,92311860,42.8,0.64,ONLINE,PAID
5410536,92311860,5,0,VOUCHER,PAID
5410540,92311882,176.5,4.77,ONLINE,PAID
5410541,92311881,149.8,3,STORE_DIRECT_PAYMENT,PAID
5410547,92311997,43.65,0.61,ONLINE,PAID
5410551,92312027,169.99,3.4,ONLINE,PAID
5410554,92312039,74.3,1.11,ONLINE,PAID
5410557,92301447,76.9,1.15,DEBIT,PAID
5410560,92312056,155.02,2.33,ONLINE,PAID
5410565,92312106,48.81,0.73,ONLINE,PAID
5410566,92312106,5,0,VOUCHER,PAID
5410572,92312209,171.6,4.63,ONLINE,PAID
5410575,92312333,97,2.62,ONLINE,PAID
5410576,92312333,20,0,VOUCHER,PAID
5410584,92298234,41.8,0.63,PAYMENT_LINK,PAID
5410585,92312516,186.89,2.8,ONLINE,PAID
5410586,92312518,139.9,2.1,ONLINE,PAID
5410588,92312559,107.75,1.62,ONLINE,PAID
5410589,92312564,245.9,6.64,ONLINE,PAID
5410591,92312603,96.4,1.45,ONLINE,PAID
5410592,92312604,122.9,1.84,ONLINE,PAID
5410593,92312604,20,0,VOUCHER,PAID
5410597,92312680,39.9,0.6,ONLINE,PAID
5410599,92312715,29.4,0.44,ONLINE,PAID
5410601,92312722,49.9,0.75,ONLINE,PAID
5410602,92312722,10,0,VOUCHER,PAID
5410603,92302942,34.9,0.52,DEBIT,PAID
5410606,92312777,218.65,5.9,ONLINE,PAID
5410613,92312876,141.9,2.13,ONLINE,PAID
5410614,92312882,42.75,0.6,ONLINE,PAID
5410616,92312907,209.5,5.66,ONLINE,PAID
5410623,92312954,136.2,3.68,ONLINE,PAID
5410625,92312968,276.9,4.15,ONLINE,PAID
5410628,92313004,104.7,1.57,ONLINE,PAID
5410632,92313040,674.3,13.49,STORE_DIRECT_PAYMENT,PAID
5410638,92313137,42.9,0.64,ONLINE,PAID
5410640,92313199,95.79,1.44,ONLINE,PAID
5410645,92313255,83.8,2.26,ONLINE,PAID
5410646,92313264,152.15,4.11,ONLINE,PAID
5410654,92313381,196.8,5.31,ONLINE,PAID
5410664,92313474,73.7,1.11,ONLINE,PAID
5410667,92313524,137.9,2.07,ONLINE,PAID
5410670,92313544,71.4,1.93,ONLINE,PAID
5410674,92313572,67,1.01,ONLINE,PAID
5410675,92313572,10,0,VOUCHER,PAID
5410676,92313575,85.6,2.31,ONLINE,PAID
5410680,92313602,76.7,2.07,ONLINE,PAID
5410681,92313602,10,0,VOUCHER,PAID
5410682,92313639,52.8,0.74,ONLINE,PAID
5410683,92313676,91.8,2.48,ONLINE,PAID
5410685,92313694,20,0.3,ONLINE,PAID
5410686,92313700,72.4,1.09,ONLINE,PAID
5410689,92313801,100,1.5,ONLINE,PAID
5410692,92313861,251.2,6.78,ONLINE,PAID
5410693,92308403,66.9,1,CREDIT,PAID
5410694,92313887,22.9,0.34,ONLINE,PAID
5410697,92313938,185.6,2.77,ONLINE,PAID
5410700,92313941,15.8,0.24,ONLINE,PAID
5410701,92313951,62.7,0.94,ONLINE,PAID
5410702,92313951,4.1,0,VOUCHER,PAID
5410703,92313983,135.96,2.04,ONLINE,PAID
5410705,92314059,74.8,1.11,ONLINE,PAID
5410710,92314068,96.3,1.43,ONLINE,PAID
5410712,92314083,24,0,VOUCHER,PAID
5410713,92314083,22.99,0.34,ONLINE,PAID
5410714,92314083,9.01,0,VOUCHER,PAID
5410716,92314093,121.7,3.29,ONLINE,PAID
5410717,92314094,208.05,5.62,ONLINE,PAID
5410719,92314150,101.2,2.73,ONLINE,PAID
5410722,92314204,10,0,VOUCHER,PAID
5410723,92314224,126.7,3.42,ONLINE,PAID
5410724,92314255,121.8,3.29,ONLINE,PAID
5410725,92314273,121.8,0,VOUCHER_STORE,PAID
5410729,92314400,14.01,0,VOUCHER,PAID
5410730,92314404,121.8,3.29,ONLINE,PAID
5410733,92314631,125.6,3.39,ONLINE,PAID
5410734,92314632,142.2,3.84,ONLINE,PAID
5410738,92314755,125,1.88,ONLINE,PAID
5410741,92314795,141.8,3.83,ONLINE,PAID
5410744,92314874,206.2,5.57,ONLINE,PAID
5410745,92314880,50.7,0.76,ONLINE,PAID
5410752,92314986,39.9,0.6,ONLINE,PAID
5410759,92315109,42.4,0.64,ONLINE,PAID
5410767,92315274,187.01,2.81,ONLINE,PAID
5410769,92315323,61.8,1.67,ONLINE,PAID
5410774,92315362,59.6,0.89,ONLINE,PAID
5410775,92315363,148.05,4,ONLINE,PAID
5410779,92315370,68.8,1.03,ONLINE,PAID
5410782,92315377,124.4,3.36,ONLINE,PAID
5410783,92315378,231.7,6.26,ONLINE,PAID
5410784,92315379,186.9,2.8,ONLINE,PAID
5410791,92307634,21.8,0.33,CREDIT,PAID
5410792,92315422,56.3,0.79,ONLINE,PAID
5410794,92315425,69.4,1.87,ONLINE,PAID
5410795,92315432,57,0.86,ONLINE,PAID
5410802,92315493,15.9,0.24,ONLINE,PAID
5410803,92315493,10,0,VOUCHER,PAID
5410804,92315513,27.9,0.42,ONLINE,PAID
5410808,92315609,166.4,4.49,ONLINE,PAID
5410810,92315659,24,0,VOUCHER,PAID
5410811,92315659,24.99,0.37,ONLINE,PAID
5410812,92309152,104.8,1.57,DEBIT,PAID
5410813,92315662,125.8,1.89,ONLINE,PAID
5410815,92315664,198.6,5.36,ONLINE,PAID
5410816,92315667,27,0,VOUCHER,PAID
5410817,92315667,36.8,0.55,ONLINE,PAID
5410818,92315667,7,0,VOUCHER,PAID
5410820,92315695,37.8,0,VOUCHER_STORE,PAID
5410823,92315773,124.7,3.37,ONLINE,PAID
5410825,90749109,121.8,0,VOUCHER_OL,PAID
5410835,92315969,48.4,0.73,ONLINE,PAID
5410836,92315969,10,0,VOUCHER,PAID
5410838,92316007,399.99,8,STORE_DIRECT_PAYMENT,PAID
5410840,92316013,176.6,4.77,ONLINE,PAID
5410846,92308753,34.8,0.52,DEBIT,PAID
5410849,92316272,101.8,2.75,ONLINE,PAID
5410852,92316318,24.9,0.37,ONLINE,PAID
5410854,92316320,41.7,0.63,ONLINE,PAID
5410855,92316321,91.8,2.48,ONLINE,PAID
5410859,92316368,25.8,0.39,ONLINE,PAID
5410860,92316368,10,0,VOUCHER,PAID
5410861,92316376,49.7,0.75,ONLINE,PAID
5410862,92316376,10,0,VOUCHER,PAID
5410864,92316422,123.5,1.85,ONLINE,PAID
5410867,92316616,94.6,1.42,ONLINE,PAID
5410868,92316628,27.9,0.42,ONLINE,PAID
5410869,92316628,10,0,VOUCHER,PAID
5410870,92316629,37.3,0.56,ONLINE,PAID
5410873,92316633,192,3.84,ONLINE,PAID
5410876,92316702,114.15,3.08,ONLINE,PAID
5410880,92316830,15,0.23,ONLINE,PAID
5410881,92316839,75.9,1.14,ONLINE,PAID
5410882,92316861,91.8,2.48,ONLINE,PAID
5410885,92316948,166.7,2.5,ONLINE,PAID
5410887,92317035,67.8,1.02,ONLINE,PAID
5410888,92317057,67.68,1.02,ONLINE,PAID
5410889,92317057,10,0,VOUCHER,PAID
5410893,92317124,43.98,0.66,ONLINE,PAID
5410894,92317129,51.7,1.4,ONLINE,PAID
5410896,92317204,355.21,5.33,ONLINE,PAID
5410898,92317207,96.3,2.6,ONLINE,PAID
5410900,92317209,24.9,0.37,ONLINE,PAID
5410901,92317209,5,0,VOUCHER,PAID
5410907,92317258,173.5,4.68,ONLINE,PAID
5410908,92317261,49,0.74,ONLINE,PAID
5410909,92317262,161.6,4.36,ONLINE,PAID
5410912,92317291,86.98,1.74,ONLINE,PAID
5410915,92317327,206.9,3.1,ONLINE,PAID
5410917,92317354,98.5,1.48,ONLINE,PAID
5410921,89865253,158.2,0,VOUCHER_STORE,PAID
5410922,92290025,43.5,0.61,DEBIT_STORE,PAID
5410923,92317370,125.9,1.89,ONLINE,PAID
5410927,92317420,193.4,5.22,ONLINE,PAID
5410930,92301774,61.92,0.93,CREDIT_STORE,PAID
5410933,92317533,44.7,0.58,ONLINE,PAID
5410934,92300368,164.4,2.47,CREDIT_STORE,PAID
5410936,92317647,25.9,0.39,ONLINE,PAID
5410937,92317681,33.8,0.51,ONLINE,PAID
5410945,92317797,99.6,1.49,ONLINE,PAID
5410946,92317840,70.99,1.06,ONLINE,PAID
5410947,92317844,59.8,0.9,ONLINE,PAID
5410948,92317892,26.8,0.4,ONLINE,PAID
5410949,92317892,10,0,VOUCHER,PAID
5410953,92317933,208.9,3.13,ONLINE,PAID
5410964,92318194,121.8,3.29,ONLINE,PAID
5410965,92318193,33.9,0.51,ONLINE,PAID
5410966,92305906,73.7,1.11,DEBIT,PAID
5410967,92318245,24.1,0.36,ONLINE,PAID
5410972,92318288,70.8,1.06,ONLINE,PAID
5410974,92318306,51.49,0.77,ONLINE,PAID
5410975,92318306,10,0,VOUCHER,PAID
5410977,92294629,41.96,0,MEAL_BENEFIT,PAID
5410979,92294629,41.96,0.63,DEBIT_STORE,PAID
5410980,92318384,20.51,0.31,ONLINE,PAID
5410981,92294629,41.98,0,MEAL_BENEFIT,PAID
5410989,92318506,78.7,2.12,ONLINE,PAID
5410992,92318569,156.2,4.22,ONLINE,PAID
5410994,92318643,51.7,0.78,ONLINE,PAID
5410995,92318643,5,0,VOUCHER,PAID
5410997,92318651,264.01,3.96,ONLINE,PAID
5410999,92318686,62.72,0.94,ONLINE,PAID
5411004,92318827,71.7,1.08,ONLINE,PAID
5411005,92318827,5,0,VOUCHER,PAID
5411006,92298710,155.91,2.34,CREDIT_STORE,PAID
5411007,92318880,38.8,0.58,ONLINE,PAID
5411008,92318886,53,0.8,ONLINE,PAID
5411009,92318892,105.7,2.85,ONLINE,PAID
5411010,92318913,11,0,VOUCHER,PAID
5411014,92319017,169.89,2.55,ONLINE,PAID
5411018,92319075,45.91,0.69,ONLINE,PAID
5411021,92319109,56.8,1.53,ONLINE,PAID
5411023,92319157,91.8,2.48,ONLINE,PAID
5411024,92319159,151.3,4.09,ONLINE,PAID
5411027,92319259,73.8,1.11,ONLINE,PAID
5411029,92319304,79.68,1.59,ONLINE,PAID
5411030,92319325,166.9,2.5,ONLINE,PAID
5411031,92319331,101.8,1.53,ONLINE,PAID
